ID,Name,Description,Category,Group,SeriesName,Estimates,UpperConfidenceLimit,LowerConfidenceLimit,TrendResult
33,View of Ecstasy Availability,"Belief on how difficult it is to get ecstasy if needed",Drugs,Not sure,Ontario Male,37,41,33, 
33,View of Ecstasy Availability,"Belief on how difficult it is to get ecstasy if needed",Drugs,Difficult,Ontario Female,52,56,48, 
33,View of Ecstasy Availability,"Belief on how difficult it is to get ecstasy if needed",Drugs,Easy,Ontario Female,10,13,8, 
33,View of Ecstasy Availability,"Belief on how difficult it is to get ecstasy if needed",Drugs,Not sure,Ontario Female,37,41,34, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Durham Region,56,66,46, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Durham Region,10,17,4, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Durham Region,34,42,26, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Ontario,52,54,50, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Ontario,10,12,9, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Ontario,38,40,35, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Durham Region Grades 9 to 12,56,66,46, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Durham Region Grades 9 to 12,10,17,4, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Durham Region Grades 9 to 12,34,42,26, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Ontario Grades 9 to 12,52,54,50, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Ontario Grades 9 to 12,10,12,9, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Ontario Grades 9 to 12,38,40,35, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Durham Region Male,53,66,40, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Durham Region Male,13,21,5, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Durham Region Male,34,44,25, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Durham Region Female,59,67,51, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Durham Region Female, , , , 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Durham Region Female,34,42,26, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Ontario Male,52,56,49, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Ontario Male,11,14,9, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Ontario Male,36,40,33, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Difficult,Ontario Female,52,55,49, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Easy,Ontario Female,10,12,7, 
32,View of LSD Availability,"Belief on how difficult it is to get LSD or acid if needed",Drugs,Not sure,Ontario Female,39,42,35, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Durham Region,21,29,13, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Durham Region,64,71,57, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Durham Region,15,20,10, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Ontario,29,32,26, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Ontario,57,59,55, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Ontario,14,16,12, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Durham Region Grades 9 to 12,21,29,13, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Durham Region Grades 9 to 12,64,71,57, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Durham Region Grades 9 to 12,15,20,10, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Ontario Grades 9 to 12,29,32,26, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Ontario Grades 9 to 12,57,59,55, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Ontario Grades 9 to 12,14,16,12, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Durham Region Male,17,27,6, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Durham Region Male,63,77,50, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Durham Region Male,20,28,13, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Durham Region Female,26,34,17, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Durham Region Female,65,74,56, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Durham Region Female,10,14,5, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Ontario Male,25,28,21, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Ontario Male,58,61,55, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Ontario Male,18,20,15, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A big problem,Ontario Female,34,38,30, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,A small problem,Ontario Female,56,60,53, 
8,View of Drug Use as an Issue,"The size of the problem drug use has in schools today",Drugs,Not a problem,Ontario Female,10,12,7, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Durham Region,24,33,15, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Durham Region,67,76,59, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Durham Region,8,14,3, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Ontario,22,24,19, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Ontario,65,68,62, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Ontario,13,15,11, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Durham Region Grades 9 to 12,24,33,15, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Durham Region Grades 9 to 12,67,76,59, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Durham Region Grades 9 to 12,8,14,3, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Ontario Grades 9 to 12,22,24,19, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Ontario Grades 9 to 12,65,68,62, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Ontario Grades 9 to 12,13,15,11, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Durham Region Male,21,32,11, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Durham Region Male,69,80,58, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Durham Region Male,10,15,4, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Durham Region Female,28,39,16, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Durham Region Female,65,75,56, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Durham Region Female, , , , 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Ontario Male,20,23,16, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Ontario Male,65,69,60, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Ontario Male,16,18,13, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Low risk,Ontario Female,24,27,21, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,High risk,Ontario Female,66,69,63, 
35,View on Harm of Cocaine Use,"Belief on the risk of harm from using cocaine once or twice",Drugs,Not sure,Ontario Female,10,12,8, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Durham Region,22,30,15, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Durham Region,60,70,51, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Durham Region,17,24,10, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Ontario,18,21,16, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Ontario,59,62,56, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Ontario,23,25,20, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Durham Region Grades 9 to 12,22,30,15, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Durham Region Grades 9 to 12,60,70,51, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Durham Region Grades 9 to 12,17,24,10, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Ontario Grades 9 to 12,18,21,16, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Ontario Grades 9 to 12,59,62,56, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Ontario Grades 9 to 12,23,25,20, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Durham Region Male,24,38,10, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Durham Region Male,57,71,43, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Durham Region Male,19,25,14, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Durham Region Female,20,26,14, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Durham Region Female,64,74,54, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Durham Region Female,16,26,5, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Ontario Male,19,22,16, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Ontario Male,56,61,52, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Ontario Male,25,28,21, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Low risk,Ontario Female,18,20,15, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,High risk,Ontario Female,62,65,59, 
36,View on Harm of Ecstasy Use,"Belief on the risk of harm from using ecstasy once or twice",Drugs,Not sure,Ontario Female,20,23,17, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Low risk,Durham Region,17,21,13, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,High risk,Durham Region,64,69,60, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Not sure,Durham Region,19,23,14, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Low risk,Ontario,15,17,13, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,High risk,Ontario,66,69,64, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Not sure,Ontario,19,21,17, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Low risk,Durham Region Grades 7 and 8,16,21,11, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,High risk,Durham Region Grades 7 and 8,57,64,49, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Not sure,Durham Region Grades 7 and 8,27,34,20, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Low risk,Durham Region Grades 9 to 12,18,23,13, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,High risk,Durham Region Grades 9 to 12,70,74,65, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Not sure,Durham Region Grades 9 to 12,13,18,7, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,Low risk,Ontario Grades 7 and 8,14,17,11, 
34,View on Harm of Prescription Opioid Use,"Belief on the risk of harm from using prescription opioids non-medically",Drugs,High risk,Ontario Grades 7 and 8,62,65,58, 
